Wavelength,PLANCK_550
3.4423E+02,2.7725E-08
3.4364E+02,1.0901E-08
3.4305E+02,2.2626E-08
3.4247E+02,4.4060E-08
3.4188E+02,2.5558E-08
3.4130E+02,1.1073E-08
3.4072E+02,2.2270E-08
3.4014E+02,2.5337E-08
3.3956E+02,1.9911E-08
3.3898E+02,1.9515E-08
3.3841E+02,2.9401E-08
3.3784E+02,3.7354E-08
3.3727E+02,1.6351E-08
3.3670E+02,1.4996E-08
3.3613E+02,4.2235E-08
3.3557E+02,4.6643E-08
3.3501E+02,3.9515E-08
3.3445E+02,2.0368E-08
3.3389E+02,4.1463E-08
3.3333E+02,6.5563E-08
3.3278E+02,3.6868E-08
3.3223E+02,1.8989E-08
3.3167E+02,1.6766E-08
3.3113E+02,1.9705E-08
3.3058E+02,1.5186E-08
3.3003E+02,1.1825E-08
3.2949E+02,1.1540E-08
3.2895E+02,5.9972E-09
3.2841E+02,8.7200E-09
3.2787E+02,1.8696E-08
3.2733E+02,2.0831E-08
3.2680E+02,1.6502E-08
3.2626E+02,2.0378E-08
3.2573E+02,2.3751E-08
3.2520E+02,1.4566E-08
3.2468E+02,1.9243E-08
3.2415E+02,2.8900E-08
3.2362E+02,3.4274E-08
3.2310E+02,3.8893E-08
3.2258E+02,2.6149E-08
3.2206E+02,1.9683E-08
3.2154E+02,1.5354E-08
3.2103E+02,1.1423E-08
3.2051E+02,1.6001E-08
3.2000E+02,1.8512E-08
3.1949E+02,1.7108E-08
3.1898E+02,8.6224E-09
3.1847E+02,4.8104E-09
3.1796E+02,1.4556E-08
3.1746E+02,1.8230E-08
3.1696E+02,1.2217E-08
3.1646E+02,3.0123E-08
3.1596E+02,5.3391E-08
3.1546E+02,5.4562E-08
3.1496E+02,3.7802E-08
3.1447E+02,8.1308E-09
3.1397E+02,1.1082E-08
3.1348E+02,1.9641E-08
3.1299E+02,2.2147E-08
3.1250E+02,1.6031E-08
3.1201E+02,9.9463E-09
3.1153E+02,1.3569E-08
3.1104E+02,1.3160E-08
3.1056E+02,1.1163E-08
3.1008E+02,8.2406E-09
3.0960E+02,6.0987E-09
3.0912E+02,7.5335E-09
3.0864E+02,1.3289E-08
3.0817E+02,1.2467E-08
3.0769E+02,4.7899E-09
3.0722E+02,1.4193E-08
3.0675E+02,2.3191E-08
3.0628E+02,1.7141E-08
3.0581E+02,2.1222E-08
3.0534E+02,3.0897E-08
3.0488E+02,2.0510E-08
3.0441E+02,1.3580E-08
3.0395E+02,2.1066E-08
3.0349E+02,2.3932E-08
3.0303E+02,2.0649E-08
3.0257E+02,2.3054E-08
3.0211E+02,3.3055E-08
3.0166E+02,2.9088E-08
3.0120E+02,1.5503E-08
3.0075E+02,1.1732E-08
3.0030E+02,1.5916E-08
2.9985E+02,2.2519E-08
2.9940E+02,2.3101E-08
2.9895E+02,2.2544E-08
2.9851E+02,2.3024E-08
2.9806E+02,2.5681E-08
2.9762E+02,2.9949E-08
2.9718E+02,2.2217E-08
2.9674E+02,1.0881E-08
2.9630E+02,9.5547E-09
2.9586E+02,1.2859E-08
2.9542E+02,1.4906E-08
2.9499E+02,1.3371E-08
2.9455E+02,1.1385E-08
2.9412E+02,8.4932E-09
2.9369E+02,6.4305E-09
2.9326E+02,3.7897E-09
2.9283E+02,2.6093E-09
2.9240E+02,6.0294E-09
2.9197E+02,2.2580E-09
2.9155E+02,8.2459E-09
2.9112E+02,1.7729E-08
2.9070E+02,1.4241E-08
2.9028E+02,1.9717E-08
2.8986E+02,1.3422E-08
2.8944E+02,2.5518E-09
2.8902E+02,9.6759E-10
2.8860E+02,6.9039E-10
2.8818E+02,2.0910E-10
2.8777E+02,6.3578E-09
2.8736E+02,2.8305E-09
2.8694E+02,1.8066E-10
2.8653E+02,6.6167E-09
2.8612E+02,1.9478E-08
2.8571E+02,1.5945E-08
2.8531E+02,1.7445E-10
2.8490E+02,2.1544E-09
2.8449E+02,1.1473E-09
2.8409E+02,5.5368E-10
2.8369E+02,1.8168E-09
2.8329E+02,8.1977E-10
2.8289E+02,1.8899E-09
2.8249E+02,9.8851E-10
2.8209E+02,8.2842E-10
2.8169E+02,1.7813E-09
2.8129E+02,1.0068E-09
2.8090E+02,2.7004E-10
2.8050E+02,3.5429E-10
2.8011E+02,1.3823E-10
2.7972E+02,3.1495E-10
2.7933E+02,4.1683E-10
2.7894E+02,3.7115E-10
2.7855E+02,2.0170E-10
2.7816E+02,1.5688E-10
2.7778E+02,1.9693E-10
2.7739E+02,2.7246E-10
2.7701E+02,6.1008E-10
2.7663E+02,6.5460E-10
2.7624E+02,5.6402E-10
2.7586E+02,4.8027E-10
2.7548E+02,3.2667E-10
2.7510E+02,7.9692E-10
2.7473E+02,3.8233E-10
2.7435E+02,2.4997E-10
2.7397E+02,6.0284E-10
2.7360E+02,6.7535E-10
2.7322E+02,4.0605E-10
2.7285E+02,2.5700E-10
2.7248E+02,4.1131E-10
2.7211E+02,5.0200E-10
2.7174E+02,4.5044E-10
2.7137E+02,3.5545E-10
2.7100E+02,3.3708E-10
2.7064E+02,3.6835E-10
2.7027E+02,3.5663E-10
2.6991E+02,3.5689E-10
2.6954E+02,3.5784E-10
2.6918E+02,2.3640E-10
2.6882E+02,1.4880E-10
2.6846E+02,1.7158E-10
2.6810E+02,2.1226E-10
2.6774E+02,1.5397E-10
2.6738E+02,1.4687E-10
2.6702E+02,1.4668E-10
2.6667E+02,5.2424E-11
2.6631E+02,6.1501E-11
2.6596E+02,8.9783E-11
2.6560E+02,7.4447E-11
2.6525E+02,9.7062E-11
2.6490E+02,1.0127E-10
2.6455E+02,7.8521E-11
2.6420E+02,9.1540E-11
2.6385E+02,9.5801E-11
2.6350E+02,8.7166E-11
2.6316E+02,7.1281E-11
2.6281E+02,9.1539E-11
2.6247E+02,1.2303E-10
2.6212E+02,1.2458E-10
2.6178E+02,1.3109E-10
2.6144E+02,1.1526E-10
2.6110E+02,1.2812E-10
2.6076E+02,1.1119E-10
2.6042E+02,7.5969E-11
2.6008E+02,6.5674E-11
2.5974E+02,6.4803E-11
2.5940E+02,5.7818E-11
2.5907E+02,5.5289E-11
2.5873E+02,6.8157E-11
2.5840E+02,8.1418E-11
2.5806E+02,7.5707E-11
2.5773E+02,7.1350E-11
2.5740E+02,6.5073E-11
2.5707E+02,5.7524E-11
2.5674E+02,7.3757E-11
2.5641E+02,7.3389E-11
2.5608E+02,4.6221E-11
2.5575E+02,2.9260E-11
2.5543E+02,3.1192E-11
2.5510E+02,2.8496E-11
2.5478E+02,1.6061E-11
2.5445E+02,8.8076E-12
2.5413E+02,6.9835E-12
2.5381E+02,1.1545E-11
2.5349E+02,2.0339E-11
2.5316E+02,1.8004E-11
2.5284E+02,9.2010E-12
2.5253E+02,1.2343E-11
2.5221E+02,2.5051E-11
2.5189E+02,4.0641E-11
2.5157E+02,4.9178E-11
2.5126E+02,4.8586E-11
2.5094E+02,4.0201E-11
2.5063E+02,2.5252E-11
2.5031E+02,3.0634E-11
2.5000E+02,3.3603E-11
2.4969E+02,3.1470E-11
2.4938E+02,3.7978E-11
2.4907E+02,2.9586E-11
2.4876E+02,2.3001E-11
2.4845E+02,2.5729E-11
2.4814E+02,1.8284E-11
2.4783E+02,9.9072E-12
2.4752E+02,1.0776E-11
2.4722E+02,1.8131E-11
2.4691E+02,2.6264E-11
2.4661E+02,3.0095E-11
2.4631E+02,3.8680E-11
2.4600E+02,5.0658E-11
2.4570E+02,5.1010E-11
2.4540E+02,4.8526E-11
2.4510E+02,5.6369E-11
2.4480E+02,8.0552E-11
2.4450E+02,1.1019E-10
2.4420E+02,1.4090E-10
2.4390E+02,1.9603E-10
2.4361E+02,2.6701E-10
2.4331E+02,3.5490E-10
2.4301E+02,4.3544E-10
2.4272E+02,4.9157E-10
2.4242E+02,5.6769E-10
2.4213E+02,6.3392E-10
2.4184E+02,6.5341E-10
2.4155E+02,6.7997E-10
2.4125E+02,7.4608E-10
2.4096E+02,7.5527E-10
2.4067E+02,6.9503E-10
2.4038E+02,6.6260E-10
2.4010E+02,6.2405E-10
2.3981E+02,5.8443E-10
2.3952E+02,5.8074E-10
2.3923E+02,6.4296E-10
2.3895E+02,8.9441E-10
2.3866E+02,1.4599E-09
2.3838E+02,2.3893E-09
2.3810E+02,3.6669E-09
2.3781E+02,4.8717E-09
2.3753E+02,5.8417E-09
2.3725E+02,6.2041E-09
2.3697E+02,5.4168E-09
2.3669E+02,4.0109E-09
2.3641E+02,2.5104E-09
2.3613E+02,1.0745E-09
2.3585E+02,2.7690E-10
2.3557E+02,2.7479E-12
2.3529E+02,5.0594E-11
2.3502E+02,2.4305E-11
2.3474E+02,1.7682E-12
2.3447E+02,1.6540E-12
2.3419E+02,9.9713E-13
2.3392E+02,1.8893E-12
2.3364E+02,1.4499E-11
2.3337E+02,2.9122E-11
2.3310E+02,4.5886E-11
2.3283E+02,6.3529E-11
2.3256E+02,7.6759E-11
2.3229E+02,8.5435E-11
2.3202E+02,8.5139E-11
2.3175E+02,9.1970E-11
2.3148E+02,9.5671E-11
2.3121E+02,9.8810E-11
2.3095E+02,9.7346E-11
2.3068E+02,1.0401E-10
2.3041E+02,1.2117E-10
2.3015E+02,1.2624E-10
2.2989E+02,1.3067E-10
2.2962E+02,1.3726E-10
2.2936E+02,1.4136E-10
2.2910E+02,1.8405E-10
2.2883E+02,2.6481E-10
2.2857E+02,2.8419E-10
2.2831E+02,2.3618E-10
2.2805E+02,1.7861E-10
2.2779E+02,1.4843E-10
2.2753E+02,1.6672E-10
2.2727E+02,1.5188E-10
2.2701E+02,1.2486E-10
2.2676E+02,1.1971E-10
2.2650E+02,1.0145E-10
2.2624E+02,8.5205E-11
2.2599E+02,8.3351E-11
2.2573E+02,8.0539E-11
2.2548E+02,8.1663E-11
2.2523E+02,8.9858E-11
2.2497E+02,9.2067E-11
2.2472E+02,9.8693E-11
2.2447E+02,1.1364E-10
2.2422E+02,1.4200E-10
2.2396E+02,1.3691E-10
2.2371E+02,1.0502E-10
2.2346E+02,1.0902E-10
2.2321E+02,1.1406E-10
2.2297E+02,1.1538E-10
2.2272E+02,1.1850E-10
2.2247E+02,1.0293E-10
2.2222E+02,9.6777E-11
2.2198E+02,1.2489E-10
2.2173E+02,1.3331E-10
2.2148E+02,1.1245E-10
2.2124E+02,1.1030E-10
2.2099E+02,1.1006E-10
2.2075E+02,1.0346E-10
2.2051E+02,9.9254E-11
2.2026E+02,8.8576E-11
2.2002E+02,8.0217E-11
2.1978E+02,6.7808E-11
2.1954E+02,7.0005E-11
2.1930E+02,7.6559E-11
2.1906E+02,7.0713E-11
2.1882E+02,6.6579E-11
2.1858E+02,6.2482E-11
2.1834E+02,7.3395E-11
2.1810E+02,8.7238E-11
2.1786E+02,7.9201E-11
2.1763E+02,6.5825E-11
2.1739E+02,7.7094E-11
2.1716E+02,8.0388E-11
2.1692E+02,6.8842E-11
2.1668E+02,8.4647E-11
2.1645E+02,1.2922E-10
2.1622E+02,1.6211E-10
2.1598E+02,1.7009E-10
2.1575E+02,1.6648E-10
2.1552E+02,1.4854E-10
2.1529E+02,1.4456E-10
2.1505E+02,1.5231E-10
2.1482E+02,1.4661E-10
2.1459E+02,1.2991E-10
2.1436E+02,1.0213E-10
2.1413E+02,7.3606E-11
2.1390E+02,6.5357E-11
2.1368E+02,6.3247E-11
2.1345E+02,7.4175E-11
2.1322E+02,1.0745E-10
2.1299E+02,1.0692E-10
2.1277E+02,1.1057E-10
2.1254E+02,1.5872E-10
2.1231E+02,1.7899E-10
2.1209E+02,1.7656E-10
2.1186E+02,1.6648E-10
2.1164E+02,1.9231E-10
2.1142E+02,2.4331E-10
2.1119E+02,2.0937E-10
2.1097E+02,2.3681E-10
2.1075E+02,4.1421E-10
2.1053E+02,5.3507E-10
2.1030E+02,6.1119E-10
2.1008E+02,6.5046E-10
2.0986E+02,5.5479E-10
2.0964E+02,8.3746E-10
2.0942E+02,1.3432E-09
2.0921E+02,1.3338E-09
2.0899E+02,1.5083E-09
2.0877E+02,1.9651E-09
2.0855E+02,2.3484E-09
2.0833E+02,2.9006E-09
2.0812E+02,2.8633E-09
2.0790E+02,1.9742E-09
2.0768E+02,2.0909E-09
2.0747E+02,3.6414E-09
2.0725E+02,3.7293E-09
2.0704E+02,2.9302E-09
2.0683E+02,2.5049E-09
2.0661E+02,1.6699E-09
2.0640E+02,1.1483E-09
2.0619E+02,1.3659E-09
2.0597E+02,1.2257E-09
2.0576E+02,7.7990E-10
2.0555E+02,5.3151E-10
2.0534E+02,4.4986E-10
2.0513E+02,2.8439E-10
2.0492E+02,1.2800E-10
2.0471E+02,2.1903E-10
2.0450E+02,2.6993E-10
2.0429E+02,2.2782E-10
2.0408E+02,1.7970E-10
2.0387E+02,1.6421E-10
2.0367E+02,1.0627E-10
2.0346E+02,3.6810E-11
2.0325E+02,2.5362E-11
2.0305E+02,1.8133E-11
2.0284E+02,1.5335E-11
2.0263E+02,3.3985E-12
2.0243E+02,3.1572E-12
2.0222E+02,3.9179E-12
2.0202E+02,2.6389E-12
2.0182E+02,5.7343E-12
2.0161E+02,4.5555E-12
2.0141E+02,2.1170E-12
2.0121E+02,8.6017E-13
2.0101E+02,1.8444E-13
2.0080E+02,2.3722E-14
2.0060E+02,9.7117E-14
2.0040E+02,1.2634E-12
2.0020E+02,4.1584E-12
2.0000E+02,5.8638E-12
1.9980E+02,6.6442E-12
1.9960E+02,6.1399E-12
1.9940E+02,7.2117E-12
1.9920E+02,7.6795E-12
1.9900E+02,7.5661E-12
1.9881E+02,7.4359E-12
1.9861E+02,4.6420E-12
1.9841E+02,2.6473E-12
1.9822E+02,2.2778E-12
1.9802E+02,1.5805E-12
1.9782E+02,1.0389E-12
1.9763E+02,8.5768E-13
1.9743E+02,1.0121E-12
1.9724E+02,1.4531E-12
1.9704E+02,1.7340E-12
1.9685E+02,1.9254E-12
1.9666E+02,1.8294E-12
1.9646E+02,2.4327E-12
1.9627E+02,4.2638E-12
1.9608E+02,4.9444E-12
1.9589E+02,6.6561E-12
1.9569E+02,8.2348E-12
1.9550E+02,6.5428E-12
1.9531E+02,5.3410E-12
1.9512E+02,4.9674E-12
1.9493E+02,3.5826E-12
1.9474E+02,2.8786E-12
1.9455E+02,3.1083E-12
1.9436E+02,2.7066E-12
1.9417E+02,2.1603E-12
1.9399E+02,1.9600E-12
1.9380E+02,2.1947E-12
1.9361E+02,2.4484E-12
1.9342E+02,2.3490E-12
1.9324E+02,2.2228E-12
1.9305E+02,1.9935E-12
1.9286E+02,2.1186E-12
1.9268E+02,2.4668E-12
1.9249E+02,1.9920E-12
1.9231E+02,1.6641E-12
1.9212E+02,1.7531E-12
1.9194E+02,1.4143E-12
1.9175E+02,8.6578E-13
1.9157E+02,6.1632E-13
1.9139E+02,6.3449E-13
1.9120E+02,7.5522E-13
1.9102E+02,8.4638E-13
1.9084E+02,7.3406E-13
1.9066E+02,5.6804E-13
1.9048E+02,1.0986E-12
1.9029E+02,1.1888E-12
1.9011E+02,3.8516E-13
1.8993E+02,2.7388E-13
1.8975E+02,4.7412E-13
1.8957E+02,3.9542E-13
1.8939E+02,2.3178E-13
1.8921E+02,2.2461E-13
1.8904E+02,2.6935E-13
1.8886E+02,2.0671E-13
1.8868E+02,1.1959E-13
1.8850E+02,1.9325E-13
1.8832E+02,3.4024E-13
1.8815E+02,2.3542E-13
1.8797E+02,4.1540E-13
1.8779E+02,8.8182E-13
1.8762E+02,8.7879E-13
1.8744E+02,6.1046E-13
1.8727E+02,4.4407E-13
1.8709E+02,5.6480E-13
1.8692E+02,7.8146E-13
1.8674E+02,1.1539E-12
1.8657E+02,1.3890E-12
1.8639E+02,6.4308E-13
1.8622E+02,4.1925E-13
1.8605E+02,3.6914E-13
1.8587E+02,3.8997E-13
1.8570E+02,4.5374E-13
1.8553E+02,1.3644E-13
1.8536E+02,2.9232E-13
1.8519E+02,5.8095E-13
1.8501E+02,7.9417E-13
1.8484E+02,1.1398E-12
1.8467E+02,8.9984E-13
1.8450E+02,4.8941E-13
1.8433E+02,9.4898E-13
1.8416E+02,3.4957E-13
1.8399E+02,7.0603E-15
1.8382E+02,1.1553E-12
1.8365E+02,1.5351E-12
1.8349E+02,1.0092E-12
1.8332E+02,7.7622E-13
1.8315E+02,1.1568E-12
1.8298E+02,1.3315E-12
1.8282E+02,1.5265E-12
1.8265E+02,1.7519E-12
1.8248E+02,1.5226E-12
1.8232E+02,8.0027E-13
1.8215E+02,4.7312E-13
1.8198E+02,4.7969E-13
1.8182E+02,4.9866E-14
1.8165E+02,8.7818E-14
1.8149E+02,1.4076E-13
1.8132E+02,2.4882E-13
1.8116E+02,1.0171E-13
1.8100E+02,3.4955E-13
1.8083E+02,1.1111E-12
1.8067E+02,1.0038E-12
1.8051E+02,1.0148E-12
1.8034E+02,1.2229E-12
1.8018E+02,8.2524E-13
1.8002E+02,1.3573E-12
1.7986E+02,1.6970E-12
1.7969E+02,1.1706E-12
1.7953E+02,6.7250E-13
1.7937E+02,6.4846E-13
1.7921E+02,1.1587E-12
1.7905E+02,2.0402E-12
1.7889E+02,3.0620E-12
1.7873E+02,1.2152E-12
1.7857E+02,5.8394E-13
1.7841E+02,3.5385E-12
1.7825E+02,2.5441E-12
1.7809E+02,1.2358E-12
1.7794E+02,3.0838E-12
1.7778E+02,2.8201E-12
1.7762E+02,2.1532E-12
1.7746E+02,1.5795E-12
1.7730E+02,1.6128E-12
1.7715E+02,1.4196E-12
1.7699E+02,1.0724E-12
1.7683E+02,1.8974E-12
1.7668E+02,5.1176E-12
1.7652E+02,7.5298E-12
1.7637E+02,5.1353E-12
1.7621E+02,7.0141E-12
1.7606E+02,7.7394E-12
1.7590E+02,2.5661E-12
1.7575E+02,1.4408E-12
1.7559E+02,3.1626E-12
1.7544E+02,4.9423E-12
1.7528E+02,6.3824E-12
1.7513E+02,5.6724E-12
1.7498E+02,7.5584E-12
1.7483E+02,6.1043E-12
1.7467E+02,3.4001E-12
1.7452E+02,5.2502E-12
1.7437E+02,5.0069E-12
1.7422E+02,3.4973E-12
1.7406E+02,6.2727E-12
1.7391E+02,4.5232E-12
1.7376E+02,8.5161E-13
1.7361E+02,7.8967E-12
1.7346E+02,9.2232E-12
1.7331E+02,8.5790E-12
1.7316E+02,7.4460E-12
1.7301E+02,5.3800E-12
1.7286E+02,1.0662E-11
1.7271E+02,1.1497E-11
1.7256E+02,6.1454E-12
1.7241E+02,5.8719E-12
1.7227E+02,1.2998E-11
1.7212E+02,8.3588E-12
1.7197E+02,4.8653E-12
1.7182E+02,1.2671E-11
1.7167E+02,1.3703E-11
1.7153E+02,7.5471E-12
1.7138E+02,6.3949E-12
1.7123E+02,1.2584E-11
1.7109E+02,9.4548E-12
1.7094E+02,3.4811E-12
1.7079E+02,4.4297E-12
1.7065E+02,6.8292E-12
1.7050E+02,4.5306E-12
1.7036E+02,3.4409E-12
1.7021E+02,4.7169E-12
1.7007E+02,2.0541E-12
1.6992E+02,2.1610E-12
1.6978E+02,1.8555E-12
1.6964E+02,1.0746E-12
1.6949E+02,4.3025E-12
1.6935E+02,2.0341E-12
1.6920E+02,5.3898E-12
1.6906E+02,6.8357E-12
1.6892E+02,9.3375E-12
1.6878E+02,6.7448E-12
1.6863E+02,9.2553E-13
1.6849E+02,4.8482E-12
1.6835E+02,1.3481E-11
1.6821E+02,1.1653E-11
1.6807E+02,5.0812E-12
1.6793E+02,1.1281E-11
1.6779E+02,1.7568E-11
1.6764E+02,1.0354E-11
1.6750E+02,6.0948E-12
1.6736E+02,1.3684E-11
1.6722E+02,2.1119E-11
1.6708E+02,1.2628E-11
1.6694E+02,3.1143E-12
1.6681E+02,3.9080E-12
1.6667E+02,9.0389E-12
1.6653E+02,8.7854E-12
1.6639E+02,7.6232E-12
1.6625E+02,5.5207E-12
1.6611E+02,2.8764E-12
1.6598E+02,2.3024E-13
1.6584E+02,6.1730E-13
1.6570E+02,1.0161E-12
1.6556E+02,1.4341E-12
1.6543E+02,1.8984E-12
1.6529E+02,5.2580E-13
1.6515E+02,3.2557E-12
1.6502E+02,8.5742E-12
1.6488E+02,1.4683E-11
1.6474E+02,2.0132E-11
1.6461E+02,2.3139E-11
1.6447E+02,2.2346E-11
1.6434E+02,1.9293E-11
1.6420E+02,1.5280E-11
1.6407E+02,1.2161E-11
1.6393E+02,1.1149E-11
1.6380E+02,1.2176E-11
1.6367E+02,1.4616E-11
1.6353E+02,1.7414E-11
1.6340E+02,2.0144E-11
1.6327E+02,2.3117E-11
1.6313E+02,2.6293E-11
1.6300E+02,2.8623E-11
1.6287E+02,2.9845E-11
1.6273E+02,2.9087E-11
1.6260E+02,2.5062E-11
1.6247E+02,1.8464E-11
1.6234E+02,1.1069E-11
1.6221E+02,4.5087E-12
1.6207E+02,2.4120E-13
1.6194E+02,3.0547E-12
1.6181E+02,3.2671E-12
1.6168E+02,3.2756E-12
1.6155E+02,1.1530E-12
1.6142E+02,3.3835E-12
1.6129E+02,9.9881E-12
1.6116E+02,1.8001E-11
1.6103E+02,2.7248E-11
1.6090E+02,3.7261E-11
1.6077E+02,4.7572E-11
1.6064E+02,5.7208E-11
1.6051E+02,6.5198E-11
1.6038E+02,7.0501E-11
1.6026E+02,7.3012E-11
1.6013E+02,7.3620E-11
1.6000E+02,7.2119E-11
1.5987E+02,6.9513E-11
1.5974E+02,6.6226E-11
1.5962E+02,6.0765E-11
1.5949E+02,5.2550E-11
1.5936E+02,4.1608E-11
1.5924E+02,2.8968E-11
1.5911E+02,1.7107E-11
1.5898E+02,8.2379E-12
1.5886E+02,2.9443E-12
1.5873E+02,5.5114E-13
1.5860E+02,2.2878E-13
1.5848E+02,3.9515E-13
1.5835E+02,8.7051E-14
1.5823E+02,1.1000E-12
1.5810E+02,3.6981E-12
1.5798E+02,7.9882E-12
1.5785E+02,1.4092E-11
1.5773E+02,2.2269E-11
1.5760E+02,3.2054E-11
1.5748E+02,4.3100E-11
1.5736E+02,5.5115E-11
1.5723E+02,6.6996E-11
1.5711E+02,7.7701E-11
1.5699E+02,8.5984E-11
1.5686E+02,9.0495E-11
1.5674E+02,9.0042E-11
1.5662E+02,8.5142E-11
1.5649E+02,7.7622E-11
1.5637E+02,6.8587E-11
1.5625E+02,5.9642E-11
1.5613E+02,5.1575E-11
1.5601E+02,4.5003E-11
1.5588E+02,4.1065E-11
1.5576E+02,3.9853E-11
1.5564E+02,4.2035E-11
1.5552E+02,4.6953E-11
1.5540E+02,5.2900E-11
1.5528E+02,5.8036E-11
1.5516E+02,6.0848E-11
1.5504E+02,6.1974E-11
1.5492E+02,6.1302E-11
1.5480E+02,5.8685E-11
1.5468E+02,5.4569E-11
1.5456E+02,4.9147E-11
1.5444E+02,4.2989E-11
1.5432E+02,3.6829E-11
1.5420E+02,3.1231E-11
1.5408E+02,2.5894E-11
1.5396E+02,2.0998E-11
1.5385E+02,1.6445E-11
1.5373E+02,1.2563E-11
1.5361E+02,9.4116E-12
1.5349E+02,7.3335E-12
1.5337E+02,6.6196E-12
1.5326E+02,7.3785E-12
1.5314E+02,9.7395E-12
1.5302E+02,1.3218E-11
1.5291E+02,1.6798E-11
1.5279E+02,1.9447E-11
1.5267E+02,2.0181E-11
1.5256E+02,1.8347E-11
1.5244E+02,1.4148E-11
1.5232E+02,8.7667E-12
1.5221E+02,3.2087E-12
1.5209E+02,1.5178E-12
1.5198E+02,2.8830E-12
1.5186E+02,2.6758E-12
1.5175E+02,2.4652E-12
1.5163E+02,2.2671E-12
1.5152E+02,2.0882E-12
1.5140E+02,1.9394E-12
1.5129E+02,9.0547E-14
1.5117E+02,1.6933E-12
1.5106E+02,3.1777E-12
1.5094E+02,4.1664E-12
1.5083E+02,4.5763E-12
1.5072E+02,4.4606E-12
1.5060E+02,4.0235E-12
1.5049E+02,3.4805E-12
1.5038E+02,2.9498E-12
1.5026E+02,2.5121E-12
1.5015E+02,2.1804E-12
1.5004E+02,1.9063E-12
1.4993E+02,1.6533E-12
1.4981E+02,1.3874E-12
1.4970E+02,1.0901E-12
1.4959E+02,7.8469E-13
1.4948E+02,5.1901E-13
1.4937E+02,3.1223E-13
1.4925E+02,1.7319E-13
1.4914E+02,8.7979E-14
1.4903E+02,4.4042E-14
1.4892E+02,2.8131E-14
1.4881E+02,3.2595E-14
1.4870E+02,5.2686E-14
1.4859E+02,8.3961E-14
1.4848E+02,1.1967E-13
1.4837E+02,1.5290E-13
1.4826E+02,1.7735E-13
1.4815E+02,1.9223E-13
1.4804E+02,1.9565E-13
1.4793E+02,1.8952E-13
1.4782E+02,1.7658E-13
1.4771E+02,1.5977E-13
1.4760E+02,1.3726E-13
1.4749E+02,1.0916E-13
1.4738E+02,7.3991E-14
1.4728E+02,3.6382E-14
1.4717E+02,4.1934E-15
1.4706E+02,1.3338E-14
1.4695E+02,5.5444E-15
1.4684E+02,3.4092E-14
1.4674E+02,9.9327E-14
1.4663E+02,1.7850E-13
1.4652E+02,2.5817E-13
1.4641E+02,3.2662E-13
1.4631E+02,3.6917E-13
1.4620E+02,3.8149E-13
1.4609E+02,3.6638E-13
1.4599E+02,3.2685E-13
1.4588E+02,2.6831E-13
1.4577E+02,2.0066E-13
1.4567E+02,1.3846E-13
1.4556E+02,9.0048E-14
1.4545E+02,5.8904E-14
1.4535E+02,4.5520E-14
1.4524E+02,4.8603E-14
1.4514E+02,6.2876E-14
1.4503E+02,8.4186E-14
1.4493E+02,1.1030E-13
1.4482E+02,1.3841E-13
1.4472E+02,1.6254E-13
1.4461E+02,1.7834E-13
1.4451E+02,1.8423E-13
1.4440E+02,1.7745E-13
1.4430E+02,1.5826E-13
1.4420E+02,1.2840E-13
1.4409E+02,9.3540E-14
1.4399E+02,5.8797E-14
1.4388E+02,2.5629E-14
1.4378E+02,6.7664E-15
1.4368E+02,2.4323E-14
1.4358E+02,2.4446E-14
1.4347E+02,2.4000E-14
1.4337E+02,2.2541E-14
1.4327E+02,2.0002E-14
1.4316E+02,1.6429E-14
1.4306E+02,1.2296E-14
1.4296E+02,8.1428E-15
1.4286E+02,4.4560E-15
1.4276E+02,1.5546E-15
1.4265E+02,3.8462E-16
1.4255E+02,9.3205E-16
1.4245E+02,5.9974E-16
1.4235E+02,2.8564E-16
1.4225E+02,4.7282E-15
1.4215E+02,8.4517E-15
1.4205E+02,1.8831E-15
1.4194E+02,1.3927E-14
1.4184E+02,3.4781E-14
1.4174E+02,5.9496E-14
1.4164E+02,8.6597E-14
1.4154E+02,1.1233E-13
1.4144E+02,1.3002E-13
1.4134E+02,1.3397E-13
1.4124E+02,1.2112E-13
1.4114E+02,9.1595E-14
1.4104E+02,5.2820E-14
1.4094E+02,1.5743E-14
1.4085E+02,1.2779E-14
1.4075E+02,1.0830E-14
1.4065E+02,8.6012E-15
1.4055E+02,6.6474E-15
1.4045E+02,4.9250E-15
1.4035E+02,3.5113E-15
1.4025E+02,2.4059E-15
1.4015E+02,9.1996E-16
1.4006E+02,9.4691E-16
1.3996E+02,1.4002E-15
1.3986E+02,1.1958E-15
1.3976E+02,8.9371E-16
1.3966E+02,6.9549E-16
1.3957E+02,5.4379E-16
1.3947E+02,1.7736E-16
1.3937E+02,2.4575E-16
1.3928E+02,3.3464E-16
1.3918E+02,4.2797E-16
1.3908E+02,5.0939E-16
1.3899E+02,5.6912E-16
1.3889E+02,5.9019E-16
1.3879E+02,5.6193E-16
1.3870E+02,4.8838E-16
1.3860E+02,3.8632E-16
1.3850E+02,2.7720E-16
1.3841E+02,1.8080E-16
1.3831E+02,1.0408E-16
1.3822E+02,4.6500E-17
1.3812E+02,3.6121E-18
1.3803E+02,1.0933E-15
1.3793E+02,1.7781E-15
1.3784E+02,2.2432E-15
1.3774E+02,2.6788E-15
1.3765E+02,3.1934E-15
1.3755E+02,3.7811E-15
