Wavelength,PACS_160
62.01549911,0
62.11180115,0
62.20840454,0
62.30529785,0
62.40250397,0
62.5,0
62.59779739,0
62.69589615,1e-08
62.79429626,1e-08
62.89310074,1e-08
62.99210358,1e-08
63.09149933,1e-08
63.19120026,1e-08
63.29109573,1e-08
63.39139938,1e-08
63.49210358,1e-08
63.5929985,0
63.69430542,0
63.79589844,0
63.89779663,0
64,0
64.1026001,0
64.20549774,0
64.30870056,0
64.41220093,0
64.51609802,0
64.62039948,0
64.72489929,0
64.82980347,0
64.93509674,0
65.04060364,0
65.14659882,0
65.25289917,0
65.35949707,0
65.46640015,0
65.57379913,0
65.68139648,0
65.78949738,0
65.89790344,0
66.00659943,0
66.11569977,0
66.22519684,0
66.33499908,0
66.44519806,0
66.55570221,0
66.66670227,0
66.77799988,0
66.88960266,0
67.00170135,0
67.1140976,0
67.22689819,0
67.34010315,0
67.45359802,0
67.56759644,0
67.79660034,0
67.91169739,0
68.02719879,0
68.14309692,0
68.37609863,0
68.49310303,0
68.61060333,0
68.72850037,0
68.84680176,0
68.96549988,0
69.08460236,0
69.20420074,0
69.32409668,0
69.44439697,0
69.56520081,0
69.68640137,0
69.80799866,0
69.93009949,0
70.05249786,0
70.17539978,0
70.29879761,0
70.42250061,0
70.54669952,0
70.67140198,0
70.79650116,0
70.92199707,0
71.68460083,0
71.81330109,0
71.94239807,0
72.07209778,0
72.20220184,0
72.33270264,0
72.46379852,0
72.59529877,0
72.72730255,0
72.85970306,0
72.99269867,0
73.12609863,0
73.26010132,0
73.39450073,0
73.52940369,0
73.66480255,0
73.80069733,0
73.93720245,0
74.21150208,0
74.34940338,0
74.48789978,0
74.62689972,0
74.7664032,0
74.90640259,0
75.04689789,0
75.18800354,0
75.32959747,0
75.61440277,0
75.75759888,0
75.90129852,0
76.04560089,0
76.19049835,0
76.33589935,0
76.48179626,0
76.62830353,0
76.77539825,0
76.92310333,0
77.07129669,0
77.2201004,0
77.36940002,0
77.51940155,0
77.66989899,0
77.82099915,0
77.97270203,0
78.125,0
78.2779007,0
78.43139648,0
78.58550262,0
78.74019623,0
78.89550018,0
79.05139923,0
79.207901,0
79.36509705,0
79.52290344,0
79.6812973,0
79.84030151,0
80,0
80.16030121,0
80.32129669,0
80.48290253,0
80.64520264,0
80.80809784,0
80.97170258,0
81.1359024,0
81.30079651,0
81.46640015,0
81.63269806,0
81.79959869,0
81.96720123,0
82.13549805,0
82.30449677,0
82.47419739,0
82.64459991,0
82.81569672,0
82.98750305,0
83.16010284,0
83.33329773,0
83.50730133,0
83.68199921,0
83.85739899,0
84.03359985,0
84.21050262,0
84.38819885,0
84.56659698,0
84.7457962,0
84.92569733,0
85.10639954,0
85.28780365,0
85.4701004,0
85.65309906,0
85.8368988,0
86.02149963,0
86.20690155,0
86.39309692,0
86.58010101,0
86.76789856,0
86.95649719,0
87.14600372,0
87.3361969,0
87.52739716,0
87.71929932,0
87.91210175,0
88.10569763,0
88.30020142,0
88.49559784,0
88.69180298,0
88.88890076,0
89.0868988,0
89.28569794,0
89.48549652,0
89.68609619,0
89.88760376,0
90.09010315,0
90.29350281,0
90.49770355,0
90.70290375,0
90.90910339,0
91.11620331,0
91.32420349,0
91.53320312,0
91.74310303,0
91.95400238,0
92.16590118,0
92.37879944,0
92.59259796,0
92.80740356,0
93.02330017,0
93.24009705,0
93.457901,0
93.67680359,0
93.896698,0
94.11759949,0
94.33959961,0
94.56259918,0
94.78669739,0
95.01190186,0
95.23809814,0
95.4654007,0
95.69380188,0
95.9233017,0
96.15380096,0
96.38549805,0
96.61840057,0
96.85230255,0
97.08740234,0
97.32360077,0
97.56099701,0
97.79949951,0
98.03919983,0
98.76540375,0
99.00990295,0
99.25559998,0
99.50250244,0
99.75060272,0
100,0
100.25099945,0
100.50299835,0
100.7559967,0
101.01000214,0
101.26599884,0
101.52300262,0
101.78099823,0
102.04100037,0
102.30200195,0
102.56400299,0
102.82800293,0
103.09300232,0
103.35900116,0
103.6269989,0
103.89600372,0
104.16699982,0
104.43900299,0
104.71199799,0
104.98699951,0
105.26300049,1e-08
105.54100037,2e-08
105.81999969,4e-08
106.10099792,7e-08
106.38300323,1.7e-07
106.66699982,3e-07
106.95200348,2.8e-07
107.23899841,1.2e-07
107.52700043,2e-08
107.81700134,1.5e-07
108.10800171,2.8e-07
108.40100098,2.6e-07
108.69599915,3.8e-07
108.99199677,1.19e-06
109.29000092,4.09e-06
109.58899689,9.33e-06
109.88999939,1.51e-05
110.19300079,2.143e-05
110.49700165,3.644e-05
110.8030014,5.793e-05
111.11100006,8.401e-05
111.42099762,0.00012263
111.73200226,0.00018583
112.04499817,0.00025061
112.36000061,0.00032732
112.6760025,0.00042359
112.9940033,0.00056377
113.31400299,0.00074472
113.63600159,0.00100742
113.95999908,0.00129182
114.28600311,0.00148854
114.61299896,0.00164058
114.94300079,0.0019235
115.27400208,0.00225064
115.60700226,0.00245514
115.94200134,0.00260314
116.27899933,0.00290209
116.61799622,0.00331417
116.95899963,0.00389644
117.30200195,0.00460337
117.64700317,0.00520291
117.9940033,0.00591098
118.34300232,0.00694402
118.69400024,0.00815097
119.04799652,0.00955558
119.40299988,0.0112793
119.76000214,0.0129742
120.12000275,0.0149096
120.48200226,0.0175564
120.84600067,0.0205002
121.21199799,0.0236869
121.58100128,0.0275294
121.9509964,0.0317968
122.3239975,0.0366715
122.6989975,0.0427702
123.07700348,0.0496095
123.45700073,0.0567781
123.83899689,0.065691
124.22399902,0.0763843
124.61100006,0.0872218
125,0.0996466
125.39199829,0.114529
125.78600311,0.129435
126.18299866,0.14643399
126.58200073,0.16654401
126.98400116,0.18535601
127.38899994,0.205597
127.79599762,0.23049299
128.20500183,0.25286201
128.61700439,0.27460501
129.03199768,0.301586
129.44999695,0.32426101
129.86999512,0.343256
130.29299927,0.367845
130.71899414,0.38862899
131.147995,0.403465
131.57899475,0.422941
132.01300049,0.437648
132.44999695,0.441607
132.88999939,0.448333
133.33299255,0.45416099
133.77900696,0.450629
134.22799683,0.45038
134.67999268,0.453477
135.13499451,0.45051
135.59300232,0.452333
136.05400085,0.463038
136.51899719,0.46823901
136.98599243,0.47392401
137.45700073,0.48886296
137.9309845,0.49674699
138.40800476,0.49892801
138.88900757,0.50808299
139.3730011,0.510638
139.86000061,0.50747198
140.35099792,0.51413298
140.84500122,0.517551
141.34300232,0.513237
141.84399414,0.51783597
142.34899902,0.52181
142.85699463,0.51714599
143.3690033,0.52002198
143.88499451,0.52456301
144.40400696,0.52024502
144.92799377,0.52157599
145.45500183,0.527749
145.98500061,0.52654999
146.52000427,0.52833998
147.05900574,0.53533798
147.60099792,0.53471202
148.147995,0.53520203
148.69900513,0.54342002
149.2539978,0.54350102
149.81300354,0.54052699
150.37600708,0.54661399
150.94299316,0.54665405
151.51499939,0.540914
152.09100342,0.54505998
152.67199707,0.54570198
153.25700378,0.53932905
153.84599304,0.54325902
154.44000244,0.546314
155.03900146,0.54056406
155.64199829,0.54274702
156.25,0.54467201
156.86300659,0.53633797
157.47999573,0.53563899
158.10299683,0.53807801
158.72999573,0.52959198
159.36300659,0.52424598
160,0.524885
160.64300537,0.51685399
161.28999329,0.509749
161.94299316,0.51086098
162.602005,0.50627798
163.26499939,0.49976504
163.93400574,0.50155997
164.60899353,0.49832201
165.28900146,0.48974499
165.9750061,0.48923299
166.66700745,0.48503301
167.36399841,0.47385001
168.06700134,0.47147304
168.77600098,0.47070104
169.49200439,0.46057999
170.21299744,0.457268
170.94000244,0.457957
171.67399597,0.45065799
172.41400146,0.449159
173.16000366,0.45230901
173.91299438,0.446053
174.67199707,0.442808
175.43899536,0.44540599
176.21099854,0.44092599
176.99099731,0.43827701
177.77799988,0.44116399
178.57099915,0.435159
179.37199402,0.42974699
180.17999268,0.43280104
180.99499512,0.43252504
181.81799316,0.43056101
182.647995,0.43665501
183.48599243,0.439237
184.33200073,0.43325201
185.18499756,0.43345299
186.04699707,0.43522099
186.91600037,0.43282199
187.79299927,0.434708
188.67900085,0.43583199
189.57299805,0.42870399
190.47599792,0.424391
191.38800049,0.42263001
192.30799866,0.415795
193.23699951,0.41019899
194.17500305,0.40483102
195.12199402,0.38942599
196.07800293,0.37482399
197.04400635,0.36730301
198.02000427,0.35567704
199.00500488,0.34236601
200,0.33300799
201.00500488,0.314394
202.02000427,0.294157
203.04600525,0.281663
204.08200073,0.26442
205.12800598,0.241459
206.18600464,0.22509301
207.2539978,0.206788
208.33299255,0.181573
209.42399597,0.164831
210.52600098,0.150374
211.63999939,0.135176
212.76600647,0.12154
213.90400696,0.107791
215.05400085,0.0935674
216.21600342,0.0824636
217.39100647,0.0728849
218.57899475,0.0633384
219.77999878,0.05541511
220.9940033,0.0483053
222.22200012,0.0416941
223.46400452,0.0369463
224.71899414,0.0329053
225.98899841,0.0283741
227.272995,0.0246204
228.57099915,0.0218736
229.88499451,0.0189894
231.21400452,0.0162381
232.55799866,0.014224
233.91799927,0.0124761
235.29400635,0.0110169
236.68600464,0.00981079
238.09500122,0.00872457
239.52099609,0.00768624
240.96400452,0.0069621
242.42399597,0.00621258
243.9019928,0.00530756
245.39900208,0.00483532
246.91400146,0.00441655
248.44700623,0.0038256
250,0.00342918
251.57200623,0.0031164
253.16499329,0.00277419
254.7769928,0.00250796
256.41000366,0.00230413
258.06500244,0.00206978
259.73999023,0.00185783
261.43798828,0.00168116
263.1579895,0.00145605
264.90100098,0.00126254
266.66699219,0.00112912
268.45599365,0.00097359
270.26998901,0.00081336
272.10900879,0.00072127
273.97299194,0.00063252
275.86196899,0.00053691
277.77801514,0.00049024
279.72000122,0.00046033
281.69000244,0.00040433
283.68798828,0.00035774
285.71398926,0.00032542
287.76998901,0.0002766
289.85501099,0.0002229
291.9710083,0.00019509
294.11801147,0.00015704
296.29598999,0.00013147
298.50698853,0.00014975
300.75201416,0.00016336
303.02999878,0.00016067
305.34399414,0.00016665
307.69198608,0.00015507
310.07800293,0.00013104
312.5,0.00012973
314.96099854,0.00012624
317.45999146,0.00011063
320,0.00010814
322.58099365,9.924e-05
325.20300293,7.561e-05
327.86898804,6.44e-05
330.57901001,5.624e-05
333.33297729,3.998e-05
336.13400269,3.856e-05
338.98300171,4.767e-05
341.88000488,4.666e-05
344.82800293,5.206e-05
347.82598877,7.109e-05
350.87701416,8.968e-05
353.98199463,0.00010869
357.14300537,0.00012698
360.35998535,0.00011843
363.63598633,9.183e-05
366.97198486,7.429e-05
370.36999512,4.79e-05
373.83200073,1.338e-05
377.35800171,2.05e-06
380.95199585,1.9e-06
384.61499023,1.83e-06
388.3500061,1.86e-06
392.15701294,1.854e-05
396.04000854,3.2e-05
400,5.233e-05
404.04000854,7.513e-05
408.16299438,7.992e-05
412.3710022,8.358e-05
416.66702271,8.986e-05
421.05300903,7.551e-05
425.53201294,6.299e-05
430.10800171,6.166e-05
434.7829895,4.208e-05
439.55999756,2.318e-05
444.44400024,2.425e-05
449.43798828,2.111e-05
454.54501343,2.848e-05
459.76998901,7.049e-05
465.11599731,0.00010257
470.5880127,0.00011404
476.19000244,0.000157
481.92800903,0.00018081
487.80499268,0.00018421
493.82699585,0.00024523
500,0.00028281
