Wavelength,PLANCK_850
1.6964E+02,2.3387E-15
1.6949E+02,2.8376E-15
1.6935E+02,4.1911E-15
1.6920E+02,6.0928E-15
1.6906E+02,8.1092E-15
1.6892E+02,9.6658E-15
1.6878E+02,1.0060E-14
1.6863E+02,9.0514E-15
1.6849E+02,6.9194E-15
1.6835E+02,4.0540E-15
1.6821E+02,8.3008E-16
1.6807E+02,8.1565E-16
1.6793E+02,8.0354E-16
1.6779E+02,7.9592E-16
1.6764E+02,7.9546E-16
1.6750E+02,8.0220E-16
1.6736E+02,8.1685E-16
1.6722E+02,8.3945E-16
1.6708E+02,8.6532E-16
1.6694E+02,8.9236E-16
1.6681E+02,9.1415E-16
1.6667E+02,9.3088E-16
1.6653E+02,5.1134E-15
1.6639E+02,8.9237E-15
1.6625E+02,1.1972E-14
1.6611E+02,1.3894E-14
1.6598E+02,1.4314E-14
1.6584E+02,1.3399E-14
1.6570E+02,1.1293E-14
1.6556E+02,8.4839E-15
1.6543E+02,5.2237E-15
1.6529E+02,1.8975E-15
1.6515E+02,1.1501E-15
1.6502E+02,1.9755E-15
1.6488E+02,2.0463E-15
1.6474E+02,2.1553E-15
1.6461E+02,2.3166E-15
1.6447E+02,2.5236E-15
1.6434E+02,2.7495E-15
1.6420E+02,2.9528E-15
1.6407E+02,3.0983E-15
1.6393E+02,3.1536E-15
1.6380E+02,3.1007E-15
1.6367E+02,2.9611E-15
1.6353E+02,2.7732E-15
1.6340E+02,2.5568E-15
1.6327E+02,2.3409E-15
1.6313E+02,2.1539E-15
1.6300E+02,2.0039E-15
1.6287E+02,1.9038E-15
1.6273E+02,1.8682E-15
1.6260E+02,1.9076E-15
1.6247E+02,2.0204E-15
1.6234E+02,2.1734E-15
1.6221E+02,2.3316E-15
1.6207E+02,2.4530E-15
1.6194E+02,2.5192E-15
1.6181E+02,2.5125E-15
1.6168E+02,2.4630E-15
1.6155E+02,2.3967E-15
1.6142E+02,2.3429E-15
1.6129E+02,2.3235E-15
1.6116E+02,2.3514E-15
1.6103E+02,2.4092E-15
1.6090E+02,2.4767E-15
1.6077E+02,2.5345E-15
1.6064E+02,2.5633E-15
1.6051E+02,2.5442E-15
1.6038E+02,2.4839E-15
1.6026E+02,2.3839E-15
1.6013E+02,2.2488E-15
1.6000E+02,2.0835E-15
1.5987E+02,1.8949E-15
1.5974E+02,1.6986E-15
1.5962E+02,1.4999E-15
1.5949E+02,1.3132E-15
1.5936E+02,1.1396E-15
1.5924E+02,9.8574E-16
1.5911E+02,8.5200E-16
1.5898E+02,7.3535E-16
1.5886E+02,6.3860E-16
1.5873E+02,5.6153E-16
1.5860E+02,5.0402E-16
1.5848E+02,4.6581E-16
1.5835E+02,4.4852E-16
1.5823E+02,4.4935E-16
1.5810E+02,4.6815E-16
1.5798E+02,5.0009E-16
1.5785E+02,5.3537E-16
1.5773E+02,5.6584E-16
1.5760E+02,5.8295E-16
1.5748E+02,5.8374E-16
1.5736E+02,5.6588E-16
1.5723E+02,5.3258E-16
1.5711E+02,4.5655E-15
1.5699E+02,7.3515E-15
1.5686E+02,8.5949E-15
1.5674E+02,8.2592E-15
1.5662E+02,6.6547E-15
1.5649E+02,4.2363E-15
1.5637E+02,1.3043E-15
1.5625E+02,1.3427E-15
1.5613E+02,1.3959E-15
1.5601E+02,1.4509E-15
1.5588E+02,1.4885E-15
1.5576E+02,1.4884E-15
1.5564E+02,1.4433E-15
1.5552E+02,1.3457E-15
1.5540E+02,1.2132E-15
1.5528E+02,1.0737E-15
1.5516E+02,4.1232E-15
1.5504E+02,6.4759E-15
1.5492E+02,8.3056E-15
1.5480E+02,9.9335E-15
1.5468E+02,1.1388E-14
1.5456E+02,1.2531E-14
1.5444E+02,1.3152E-14
1.5432E+02,1.3111E-14
1.5420E+02,1.2417E-14
1.5408E+02,1.1300E-14
1.5396E+02,9.9033E-15
1.5385E+02,8.3962E-15
1.5373E+02,6.9442E-15
1.5361E+02,5.6115E-15
1.5349E+02,4.4482E-15
1.5337E+02,3.4612E-15
1.5326E+02,2.6445E-15
1.5314E+02,1.9833E-15
1.5302E+02,1.4162E-15
1.5291E+02,9.2868E-16
1.5279E+02,5.0908E-16
1.5267E+02,1.7295E-16
1.5256E+02,6.4309E-17
1.5244E+02,1.3660E-16
1.5232E+02,1.1743E-16
1.5221E+02,9.9147E-17
1.5209E+02,8.2505E-17
1.5198E+02,6.8117E-17
1.5186E+02,5.5967E-17
1.5175E+02,4.5112E-17
1.5163E+02,3.5370E-17
1.5152E+02,2.6157E-17
1.5140E+02,1.7150E-17
1.5129E+02,8.8144E-18
1.5117E+02,2.0648E-18
1.5106E+02,2.3053E-18
1.5094E+02,2.9100E-18
1.5083E+02,1.5230E-18
1.5072E+02,3.5799E-18
1.5060E+02,1.0279E-17
1.5049E+02,1.7588E-17
1.5038E+02,3.8411E-18
1.5026E+02,3.0466E-17
1.5015E+02,7.4365E-17
1.5004E+02,1.2062E-16
1.4993E+02,1.6144E-16
1.4981E+02,1.8852E-16
1.4970E+02,1.9604E-16
1.4959E+02,1.8409E-16
1.4948E+02,1.5815E-16
1.4937E+02,1.2648E-16
1.4925E+02,9.3103E-17
1.4914E+02,6.0584E-17
1.4903E+02,2.9186E-17
1.4892E+02,2.8107E-18
1.4881E+02,2.7678E-17
1.4870E+02,2.7036E-17
1.4859E+02,2.5926E-17
1.4848E+02,2.4207E-17
1.4837E+02,2.2002E-17
1.4826E+02,1.9387E-17
1.4815E+02,1.6534E-17
1.4804E+02,7.3811E-18
1.4793E+02,1.0697E-17
1.4782E+02,2.1449E-17
1.4771E+02,2.3560E-17
1.4760E+02,1.7384E-17
1.4749E+02,4.1446E-18
1.4738E+02,4.9805E-18
1.4728E+02,5.6764E-18
1.4717E+02,6.2257E-18
1.4706E+02,6.5381E-18
1.4695E+02,6.5169E-18
1.4684E+02,6.0006E-18
1.4674E+02,4.7747E-18
1.4663E+02,2.7863E-18
1.4652E+02,5.8606E-20
1.4641E+02,3.6395E-18
1.4631E+02,2.1303E-18
1.4620E+02,6.1603E-18
1.4609E+02,1.5162E-17
1.4599E+02,2.3198E-17
1.4588E+02,2.8171E-17
1.4577E+02,2.7032E-18
1.4567E+02,2.6022E-17
1.4556E+02,4.4911E-17
1.4545E+02,5.1981E-17
1.4535E+02,5.1648E-17
1.4524E+02,5.1060E-17
1.4514E+02,5.3165E-17
1.4503E+02,5.9135E-17
1.4493E+02,6.9381E-17
1.4482E+02,8.3355E-17
1.4472E+02,1.0424E-16
1.4461E+02,1.3117E-16
1.4451E+02,1.6427E-16
1.4440E+02,2.0025E-16
1.4430E+02,2.3332E-16
1.4420E+02,2.5470E-16
1.4409E+02,2.5298E-16
1.4399E+02,2.2296E-16
1.4388E+02,1.6940E-16
1.4378E+02,1.0333E-16
1.4368E+02,3.6032E-17
1.4358E+02,2.1714E-17
1.4347E+02,3.8766E-17
1.4337E+02,3.9761E-17
1.4327E+02,3.8370E-17
1.4316E+02,1.6057E-17
1.4306E+02,2.0603E-17
1.4296E+02,3.0439E-17
1.4286E+02,7.7030E-17
1.4276E+02,2.8837E-16
1.4265E+02,6.8528E-16
1.4255E+02,9.5706E-16
1.4245E+02,7.0388E-16
1.4235E+02,2.0445E-16
1.4225E+02,9.5336E-16
1.4215E+02,8.8558E-16
1.4205E+02,7.1544E-16
1.4194E+02,5.0621E-16
1.4184E+02,3.1132E-16
1.4174E+02,1.6559E-16
1.4164E+02,7.9220E-17
1.4154E+02,3.6252E-17
1.4144E+02,1.6259E-17
1.4134E+02,6.1395E-18
1.4124E+02,1.5033E-19
1.4114E+02,3.3694E-18
1.4104E+02,5.2996E-18
1.4094E+02,6.9920E-18
1.4085E+02,9.2064E-18
1.4075E+02,1.1843E-17
1.4065E+02,1.4705E-17
1.4055E+02,1.7948E-17
1.4045E+02,2.1603E-17
1.4035E+02,2.5776E-17
1.4025E+02,3.0500E-17
1.4015E+02,1.3086E-16
1.4006E+02,2.4257E-16
1.3996E+02,3.5068E-16
1.3986E+02,4.4204E-16
1.3976E+02,5.0448E-16
1.3966E+02,5.3473E-16
1.3957E+02,5.3472E-16
1.3947E+02,5.0899E-16
1.3937E+02,4.6231E-16
1.3928E+02,4.0396E-16
1.3918E+02,3.4173E-16
1.3908E+02,2.8329E-16
1.3899E+02,2.3026E-16
1.3889E+02,1.8364E-16
1.3879E+02,1.4410E-16
1.3870E+02,1.1201E-16
1.3860E+02,8.7583E-17
1.3850E+02,7.0673E-17
1.3841E+02,6.0156E-17
1.3831E+02,5.6016E-17
1.3822E+02,5.8098E-17
1.3812E+02,6.5334E-17
1.3803E+02,7.6258E-17
1.3793E+02,8.8194E-17
1.3784E+02,9.8496E-17
1.3774E+02,1.0511E-16
1.3765E+02,1.0728E-16
1.3755E+02,1.0622E-16
1.3746E+02,1.0259E-16
1.3736E+02,9.7270E-17
1.3727E+02,9.2276E-17
1.3717E+02,8.8958E-17
1.3708E+02,8.7268E-17
1.3699E+02,8.8039E-17
1.3689E+02,9.2221E-17
1.3680E+02,1.0069E-16
1.3671E+02,1.1415E-16
1.3661E+02,1.3106E-16
1.3652E+02,1.4869E-16
1.3643E+02,1.6335E-16
1.3633E+02,1.7130E-16
1.3624E+02,1.6836E-16
1.3615E+02,1.5667E-16
1.3605E+02,1.3917E-16
1.3596E+02,1.1872E-16
1.3587E+02,9.8236E-17
1.3578E+02,7.9809E-17
1.3569E+02,6.3594E-17
1.3559E+02,4.8964E-17
1.3550E+02,3.5666E-17
1.3541E+02,2.2650E-17
1.3532E+02,9.6489E-18
1.3523E+02,2.7073E-18
1.3514E+02,8.4032E-18
1.3504E+02,8.0297E-18
1.3495E+02,7.7987E-18
1.3486E+02,7.6528E-18
1.3477E+02,7.5473E-18
1.3468E+02,7.3428E-18
1.3459E+02,3.1345E-17
1.3450E+02,5.8196E-17
1.3441E+02,8.3683E-17
1.3432E+02,1.0661E-16
1.3423E+02,1.2874E-16
1.3414E+02,1.5044E-16
1.3405E+02,1.7361E-16
1.3396E+02,1.9621E-16
1.3387E+02,2.1525E-16
1.3378E+02,2.2756E-16
1.3369E+02,2.3294E-16
1.3360E+02,2.3382E-16
1.3351E+02,2.3433E-16
1.3342E+02,2.3616E-16
1.3333E+02,2.3803E-16
1.3324E+02,2.3812E-16
1.3316E+02,2.3225E-16
1.3307E+02,2.1765E-16
1.3298E+02,1.9430E-16
1.3289E+02,1.6506E-16
1.3280E+02,1.3547E-16
1.3271E+02,1.1326E-16
1.3263E+02,1.0300E-16
1.3254E+02,1.0553E-16
1.3245E+02,1.1560E-16
1.3236E+02,1.2974E-16
1.3228E+02,1.4356E-16
1.3219E+02,1.5299E-16
1.3210E+02,1.5688E-16
1.3201E+02,1.5532E-16
1.3193E+02,1.4995E-16
1.3184E+02,1.4172E-16
1.3175E+02,1.3258E-16
1.3167E+02,1.2360E-16
1.3158E+02,1.1481E-16
1.3149E+02,1.0679E-16
1.3141E+02,1.0051E-16
1.3132E+02,9.5167E-17
1.3123E+02,9.1862E-17
1.3115E+02,8.9633E-17
1.3106E+02,8.8091E-17
1.3098E+02,8.7527E-17
1.3089E+02,8.7573E-17
1.3080E+02,8.6708E-17
1.3072E+02,8.4994E-17
1.3063E+02,8.0882E-17
1.3055E+02,7.5173E-17
1.3046E+02,6.8250E-17
1.3038E+02,5.9771E-17
1.3029E+02,5.0215E-17
1.3021E+02,4.0092E-17
1.3012E+02,2.9709E-17
1.3004E+02,1.9798E-17
1.2995E+02,1.1204E-17
1.2987E+02,4.4842E-18
1.2979E+02,4.0161E-19
1.2970E+02,3.3455E-18
1.2962E+02,3.7939E-18
1.2953E+02,1.1764E-18
1.2945E+02,4.4237E-18
1.2937E+02,1.1361E-17
1.2928E+02,1.6303E-17
1.2920E+02,1.4407E-17
1.2912E+02,5.0746E-18
1.2903E+02,6.4289E-18
1.2895E+02,7.4146E-18
1.2887E+02,7.9627E-18
1.2878E+02,8.0595E-18
1.2870E+02,7.8137E-18
1.2862E+02,7.3468E-18
1.2853E+02,6.8291E-18
1.2845E+02,6.3512E-18
1.2837E+02,6.0694E-18
1.2829E+02,6.6092E-19
1.2821E+02,6.0653E-18
1.2812E+02,1.2019E-17
1.2804E+02,1.6770E-17
1.2796E+02,1.9682E-17
1.2788E+02,2.0637E-17
1.2780E+02,2.0294E-17
1.2771E+02,1.9253E-17
1.2763E+02,1.8168E-17
1.2755E+02,1.7661E-17
1.2747E+02,1.7891E-17
1.2739E+02,1.8189E-17
1.2731E+02,1.7829E-17
1.2723E+02,1.6364E-17
1.2715E+02,1.3600E-17
1.2706E+02,9.9364E-18
1.2698E+02,6.2548E-18
1.2690E+02,3.1624E-18
1.2682E+02,9.1678E-19
1.2674E+02,3.8427E-19
1.2666E+02,9.4902E-19
1.2658E+02,9.8591E-19
1.2650E+02,1.0700E-18
1.2642E+02,1.2512E-18
1.2634E+02,1.5718E-18
1.2626E+02,2.0790E-18
1.2618E+02,2.7744E-18
1.2610E+02,3.6199E-18
1.2602E+02,4.5750E-18
1.2594E+02,5.5437E-18
1.2587E+02,6.4202E-18
1.2579E+02,7.1325E-18
1.2571E+02,7.5946E-18
1.2563E+02,7.7688E-18
1.2555E+02,7.6179E-18
1.2547E+02,7.1589E-18
1.2539E+02,6.4908E-18
1.2531E+02,5.7154E-18
1.2523E+02,4.9416E-18
1.2516E+02,4.2616E-18
1.2508E+02,3.7455E-18
1.2500E+02,3.4044E-18
1.2492E+02,1.1279E-17
1.2484E+02,1.8364E-17
1.2477E+02,2.5500E-17
1.2469E+02,3.3116E-17
1.2461E+02,4.0460E-17
1.2453E+02,4.6270E-17
1.2446E+02,4.9123E-17
1.2438E+02,4.7327E-17
1.2430E+02,4.0356E-17
1.2422E+02,3.0318E-17
1.2415E+02,1.9712E-17
1.2407E+02,1.0878E-17
1.2399E+02,4.8006E-18
1.2392E+02,1.7486E-18
1.2384E+02,7.9126E-19
1.2376E+02,1.0707E-18
1.2369E+02,2.0261E-18
1.2361E+02,3.3071E-18
1.2353E+02,4.6926E-18
1.2346E+02,6.1371E-18
1.2338E+02,7.4931E-18
1.2330E+02,8.5761E-18
1.2323E+02,9.1736E-18
1.2315E+02,9.1208E-18
1.2308E+02,8.5341E-18
1.2300E+02,7.6553E-18
1.2293E+02,6.7095E-18
1.2285E+02,5.8604E-18
1.2277E+02,5.1997E-18
1.2270E+02,4.5867E-18
1.2262E+02,3.8403E-18
1.2255E+02,2.7655E-18
1.2247E+02,1.1675E-18
1.2240E+02,1.0672E-18
1.2232E+02,1.1749E-18
1.2225E+02,1.1621E-18
1.2217E+02,1.1247E-18
1.2210E+02,1.0533E-18
1.2203E+02,9.4716E-19
1.2195E+02,8.2225E-19
1.2188E+02,7.0194E-19
1.2180E+02,5.9626E-19
1.2173E+02,5.1743E-19
1.2165E+02,4.7056E-19
1.2158E+02,3.1642E-18
1.2151E+02,6.2687E-18
1.2143E+02,9.8467E-18
1.2136E+02,1.4177E-17
1.2129E+02,1.8989E-17
1.2121E+02,2.3743E-17
1.2114E+02,2.7900E-17
1.2107E+02,3.0539E-17
1.2099E+02,3.0758E-17
1.2092E+02,2.8215E-17
1.2085E+02,2.4020E-17
1.2077E+02,1.9661E-17
1.2070E+02,1.6102E-17
1.2063E+02,1.4008E-17
1.2055E+02,1.3683E-17
1.2048E+02,1.4780E-17
1.2041E+02,1.6657E-17
1.2034E+02,1.8691E-17
1.2026E+02,2.0152E-17
1.2019E+02,2.0499E-17
1.2012E+02,1.9457E-17
1.2005E+02,1.7597E-17
1.1998E+02,1.5285E-17
1.1990E+02,1.3121E-17
1.1983E+02,1.1506E-17
1.1976E+02,1.0413E-17
1.1969E+02,9.7502E-18
1.1962E+02,9.3969E-18
1.1955E+02,9.3743E-18
1.1947E+02,9.5542E-18
1.1940E+02,1.0047E-17
1.1933E+02,1.0683E-17
1.1926E+02,1.1232E-17
1.1919E+02,1.1506E-17
1.1912E+02,1.1308E-17
1.1905E+02,1.0514E-17
1.1898E+02,9.3904E-18
1.1891E+02,8.2645E-18
1.1884E+02,7.3553E-18
1.1876E+02,7.0320E-18
1.1869E+02,7.1642E-18
1.1862E+02,7.5541E-18
1.1855E+02,7.8764E-18
1.1848E+02,7.7642E-18
1.1841E+02,7.1289E-18
1.1834E+02,5.7199E-18
1.1827E+02,3.7611E-18
1.1820E+02,1.4874E-18
1.1813E+02,6.5458E-19
1.1806E+02,1.1322E-18
1.1799E+02,8.8434E-19
1.1792E+02,5.9380E-19
1.1786E+02,2.6945E-19
1.1779E+02,2.0298E-18
1.1772E+02,3.5189E-18
1.1765E+02,4.3672E-18
1.1758E+02,4.3685E-18
1.1751E+02,3.2940E-18
1.1744E+02,9.6484E-19
1.1737E+02,9.9045E-19
1.1730E+02,9.9903E-19
1.1723E+02,9.9770E-19
1.1716E+02,9.8631E-19
1.1710E+02,9.7452E-19
1.1703E+02,9.6121E-19
1.1696E+02,9.5138E-19
1.1689E+02,9.4723E-19
1.1682E+02,9.4795E-19
1.1675E+02,9.5614E-19
1.1669E+02,6.7271E-18
1.1662E+02,1.2139E-17
1.1655E+02,1.6993E-17
1.1648E+02,2.0793E-17
1.1641E+02,2.2925E-17
1.1635E+02,2.2913E-17
1.1628E+02,2.0657E-17
1.1621E+02,1.6529E-17
1.1614E+02,1.1427E-17
1.1608E+02,6.0228E-18
1.1601E+02,1.1927E-18
1.1594E+02,1.0958E-18
1.1587E+02,9.9541E-19
1.1581E+02,8.9240E-19
1.1574E+02,7.9455E-19
1.1567E+02,7.0444E-19
1.1561E+02,6.2161E-19
1.1554E+02,5.4796E-19
1.1547E+02,4.8114E-19
1.1541E+02,4.2161E-19
1.1534E+02,3.6719E-19
1.1527E+02,3.1756E-19
1.1521E+02,2.7216E-19
1.1514E+02,2.3255E-19
1.1507E+02,1.1761E-18
1.1501E+02,1.8846E-18
1.1494E+02,2.3854E-18
1.1488E+02,2.7727E-18
1.1481E+02,3.1079E-18
1.1474E+02,3.4646E-18
1.1468E+02,3.8710E-18
1.1461E+02,4.4084E-18
1.1455E+02,5.0570E-18
1.1448E+02,5.7911E-18
1.1442E+02,6.7450E-18
1.1435E+02,7.8709E-18
1.1429E+02,9.2030E-18
1.1422E+02,1.0556E-17
1.1416E+02,1.1822E-17
1.1409E+02,1.2897E-17
1.1403E+02,1.3841E-17
1.1396E+02,1.4469E-17
1.1390E+02,1.4962E-17
1.1383E+02,1.5310E-17
1.1377E+02,1.5443E-17
1.1370E+02,1.5412E-17
1.1364E+02,1.5100E-17
1.1357E+02,1.4713E-17
1.1351E+02,1.4087E-17
1.1344E+02,1.3353E-17
1.1338E+02,1.2548E-17
1.1331E+02,1.1777E-17
1.1325E+02,1.1014E-17
1.1319E+02,1.0299E-17
1.1312E+02,9.6352E-18
1.1306E+02,8.9783E-18
1.1299E+02,8.2100E-18
1.1293E+02,7.2801E-18
1.1287E+02,6.0883E-18
1.1280E+02,4.8190E-18
1.1274E+02,3.6003E-18
1.1268E+02,2.7309E-18
1.1261E+02,2.2571E-18
1.1255E+02,2.1373E-18
1.1249E+02,2.2504E-18
1.1242E+02,2.4729E-18
1.1236E+02,2.6982E-18
1.1230E+02,2.8426E-18
1.1223E+02,2.8850E-18
1.1217E+02,2.8236E-18
1.1211E+02,2.6642E-18
1.1204E+02,2.4363E-18
1.1198E+02,2.1986E-18
1.1192E+02,2.0351E-18
1.1186E+02,2.0132E-18
1.1179E+02,2.2003E-18
1.1173E+02,2.6764E-18
1.1167E+02,3.4123E-18
1.1161E+02,4.3155E-18
1.1154E+02,5.2955E-18
1.1148E+02,6.1982E-18
1.1142E+02,6.9649E-18
1.1136E+02,7.5290E-18
1.1130E+02,7.9973E-18
1.1123E+02,8.4456E-18
1.1117E+02,8.9790E-18
1.1111E+02,9.6953E-18
1.1105E+02,1.0537E-17
1.1099E+02,1.1286E-17
1.1093E+02,1.1812E-17
1.1086E+02,1.1946E-17
1.1080E+02,1.1639E-17
1.1074E+02,1.0925E-17
1.1068E+02,1.0091E-17
1.1062E+02,9.2793E-18
1.1056E+02,8.6247E-18
1.1050E+02,8.2369E-18
1.1044E+02,8.0809E-18
1.1038E+02,8.1271E-18
1.1031E+02,8.2981E-18
1.1025E+02,8.5902E-18
1.1019E+02,8.9539E-18
1.1013E+02,9.3955E-18
1.1007E+02,9.9586E-18
1.1001E+02,1.0540E-17
1.0995E+02,1.1109E-17
1.0989E+02,1.1520E-17
1.0983E+02,1.1735E-17
1.0977E+02,1.1638E-17
1.0971E+02,1.1240E-17
1.0965E+02,1.0635E-17
1.0959E+02,9.9399E-18
1.0953E+02,9.4078E-18
1.0947E+02,9.1363E-18
1.0941E+02,9.2510E-18
1.0935E+02,9.8580E-18
1.0929E+02,1.0939E-17
1.0923E+02,1.2482E-17
1.0917E+02,1.4324E-17
1.0911E+02,1.6084E-17
1.0905E+02,1.7696E-17
1.0899E+02,1.9027E-17
1.0893E+02,2.0049E-17
1.0887E+02,2.0722E-17
1.0881E+02,2.1135E-17
1.0875E+02,2.1202E-17
1.0870E+02,2.0865E-17
1.0864E+02,2.0220E-17
1.0858E+02,1.9420E-17
1.0852E+02,1.8357E-17
1.0846E+02,1.7270E-17
1.0840E+02,1.6202E-17
1.0834E+02,1.5192E-17
1.0828E+02,1.4247E-17
1.0823E+02,1.3340E-17
1.0817E+02,1.2526E-17
1.0811E+02,1.1824E-17
1.0805E+02,1.1144E-17
1.0799E+02,1.0540E-17
1.0793E+02,1.0009E-17
1.0787E+02,9.6136E-18
1.0782E+02,9.4661E-18
1.0776E+02,9.6875E-18
1.0770E+02,1.0188E-17
1.0764E+02,1.0883E-17
1.0758E+02,1.1776E-17
1.0753E+02,1.2662E-17
1.0747E+02,1.3534E-17
1.0741E+02,1.4242E-17
1.0735E+02,1.4905E-17
1.0730E+02,1.5510E-17
1.0724E+02,1.5881E-17
1.0718E+02,1.6158E-17
1.0712E+02,1.6267E-17
1.0707E+02,1.6414E-17
1.0701E+02,1.6655E-17
1.0695E+02,1.7264E-17
1.0689E+02,1.8447E-17
1.0684E+02,2.0098E-17
1.0678E+02,2.2186E-17
1.0672E+02,2.4468E-17
1.0667E+02,2.6703E-17
1.0661E+02,2.8593E-17
1.0655E+02,2.9865E-17
1.0650E+02,3.0327E-17
1.0644E+02,2.9977E-17
1.0638E+02,2.8662E-17
1.0633E+02,2.6636E-17
1.0627E+02,2.4153E-17
1.0621E+02,2.1624E-17
1.0616E+02,1.9404E-17
1.0610E+02,1.7950E-17
1.0604E+02,1.7294E-17
1.0599E+02,1.7367E-17
1.0593E+02,1.7777E-17
1.0588E+02,1.8250E-17
1.0582E+02,1.8493E-17
1.0576E+02,1.8372E-17
1.0571E+02,1.7861E-17
1.0565E+02,1.7341E-17
1.0560E+02,1.7079E-17
1.0554E+02,1.7518E-17
1.0549E+02,1.9013E-17
1.0543E+02,2.1322E-17
1.0537E+02,2.4053E-17
1.0532E+02,2.6604E-17
1.0526E+02,2.8688E-17
1.0521E+02,2.9964E-17
1.0515E+02,3.0237E-17
1.0510E+02,2.9355E-17
1.0504E+02,2.7324E-17
1.0499E+02,2.3991E-17
1.0493E+02,1.9618E-17
1.0488E+02,1.4945E-17
1.0482E+02,1.0701E-17
1.0477E+02,7.2934E-18
1.0471E+02,4.9128E-18
1.0466E+02,3.5493E-18
1.0460E+02,2.8913E-18
1.0455E+02,2.6922E-18
1.0449E+02,2.7443E-18
1.0444E+02,2.8842E-18
1.0438E+02,2.9694E-18
1.0433E+02,2.9828E-18
1.0428E+02,2.8900E-18
1.0422E+02,2.7634E-18
1.0417E+02,2.5878E-18
1.0411E+02,2.3859E-18
1.0406E+02,2.1901E-18
1.0400E+02,1.9886E-18
1.0395E+02,1.8285E-18
1.0390E+02,1.7116E-18
1.0384E+02,1.6294E-18
1.0379E+02,1.5818E-18
1.0373E+02,1.5262E-18
1.0368E+02,1.4382E-18
1.0363E+02,1.2956E-18
1.0357E+02,1.0979E-18
1.0352E+02,8.8477E-19
1.0347E+02,6.9127E-19
1.0341E+02,5.4115E-19
1.0336E+02,4.4611E-19
1.0331E+02,4.0935E-19
1.0325E+02,4.2391E-19
1.0320E+02,4.7184E-19
1.0315E+02,5.5445E-19
1.0309E+02,6.6626E-19
1.0304E+02,7.9087E-19
1.0299E+02,9.1829E-19
1.0293E+02,1.0297E-18
1.0288E+02,1.1317E-18
1.0283E+02,1.1978E-18
1.0277E+02,1.2465E-18
1.0272E+02,1.2713E-18
1.0267E+02,1.2775E-18
1.0262E+02,1.2684E-18
1.0256E+02,1.2542E-18
1.0251E+02,1.2288E-18
1.0246E+02,1.1911E-18
1.0241E+02,1.1446E-18
1.0235E+02,1.0865E-18
1.0230E+02,1.0123E-18
1.0225E+02,9.2065E-19
1.0220E+02,8.2317E-19
1.0215E+02,7.3790E-19
1.0209E+02,6.7785E-19
1.0204E+02,6.5374E-19
1.0199E+02,6.6777E-19
1.0194E+02,7.1263E-19
1.0188E+02,7.8239E-19
1.0183E+02,8.9048E-19
1.0178E+02,1.0503E-18
1.0173E+02,1.2323E-18
1.0168E+02,1.2760E-18
1.0163E+02,9.8783E-19
1.0157E+02,2.1002E-19
1.0152E+02,3.2017E-19
1.0147E+02,4.7157E-19
1.0142E+02,6.6851E-19
1.0137E+02,8.9706E-19
1.0132E+02,1.1272E-18
1.0127E+02,1.3145E-18
1.0121E+02,1.4111E-18
1.0116E+02,1.3845E-18
1.0111E+02,1.2551E-18
1.0106E+02,1.4440E-19
1.0101E+02,8.5757E-19
1.0096E+02,1.0936E-18
1.0091E+02,9.4725E-19
1.0086E+02,6.9231E-19
1.0081E+02,4.1687E-19
1.0076E+02,1.4306E-19
1.0070E+02,7.8204E-20
1.0065E+02,1.5440E-19
1.0060E+02,1.5783E-19
1.0055E+02,7.0891E-20
1.0050E+02,1.4850E-19
1.0045E+02,4.1010E-19
1.0040E+02,6.1960E-19
1.0035E+02,6.9173E-19
1.0030E+02,5.9861E-19
1.0025E+02,4.0926E-19
1.0020E+02,2.5082E-19
1.0015E+02,2.2185E-19
1.0010E+02,2.9006E-19
1.0005E+02,3.6688E-19
1.0000E+02,3.8774E-19
9.9950E+01,3.3222E-19
9.9900E+01,2.3644E-19
9.9850E+01,1.3650E-19
9.9800E+01,4.4933E-20
9.9751E+01,5.9533E-20
9.9701E+01,8.6132E-20
9.9651E+01,1.2113E-19
9.9602E+01,1.5652E-19
9.9552E+01,1.2459E-19
9.9502E+01,1.9594E-19
9.9453E+01,5.2943E-19
9.9404E+01,7.5165E-19
9.9354E+01,8.5308E-19
9.9305E+01,8.6462E-19
9.9256E+01,8.3391E-19
9.9206E+01,7.9617E-19
9.9157E+01,7.8306E-19
9.9108E+01,8.0387E-19
9.9059E+01,8.5080E-19
9.9010E+01,9.1912E-19
9.8961E+01,1.0072E-18
9.8912E+01,1.1136E-18
9.8863E+01,1.2227E-18
9.8814E+01,1.3057E-18
9.8765E+01,1.3418E-18
9.8717E+01,1.3102E-18
9.8668E+01,1.1967E-18
9.8619E+01,1.0212E-18
9.8571E+01,8.1091E-19
9.8522E+01,6.0015E-19
9.8474E+01,4.0482E-19
9.8425E+01,2.4752E-19
9.8377E+01,1.3511E-19
9.8328E+01,6.7386E-20
9.8280E+01,4.9767E-20
9.8232E+01,8.3270E-20
9.8184E+01,1.6319E-19
9.8135E+01,2.6345E-19
9.8087E+01,3.5911E-19
9.8039E+01,4.3632E-19
9.7991E+01,4.8493E-19
9.7943E+01,5.1196E-19
9.7895E+01,5.2425E-19
9.7847E+01,5.3323E-19
9.7800E+01,5.4601E-19
9.7752E+01,5.6574E-19
9.7704E+01,6.0037E-19
9.7656E+01,6.4492E-19
9.7609E+01,6.9693E-19
9.7561E+01,7.4295E-19
9.7513E+01,7.7502E-19
9.7466E+01,7.8254E-19
